address,balance
0xd08c797eb11e8b91acd866e0901507f5a81f31be,589.850000
0x4ac8c04cb12d069bba56f2f7a78a3b809bdc4575,589.610000
0x5d8d324f552598d6ed83bbf07c91bbeb1359fcb9,587.420000
0xf90d5ea0ddb27905f5b0af89d769cb5ced9bb0d3,584.400000
0x5f1f3b9f4e9327a07c836e271759c3553e659188,584.000000
0xd0da98cc4ddb6dae9a1769cf27a7bd9251ef1e12,583.740000
0xc3eba535e99272053a3315c4cf4f9f6846d11996,583.430000
0xc2eb4e0a17505a60e1385d276126e2539ffc0716,583.319546
0x0d1c5eb4a83c6c18662bd4c470b627c343916c2b,582.886450
0x6776ded0f03566ae11cf3c7ac1dffcd6ded2ec38,582.081941
0xf50e0d3a1a05e2d8fff15ac393bf505d05af4a63,577.320000
0xae924b17ea8678229d96ebf84f8249fcd6ec8782,575.930000
0x6c6b7f83fd5fac9e419813b9254b859fb13dfa57,575.590000
0x239fb0853993147fa0e80d3233070f7cbe1072b4,575.000000
0xa0f408fcac31f34d44d5deff42b1533fc7427b0b,574.640000
0x87027cde39298fcacf322615624afb9835cce446,574.520000
0xa1c35c8b320816126b68589e0f74e138812c4bdb,573.820000
0x1751720b31476c3dc5a753653fedf9edb4d513be,572.230000
0x3024010b96db141c43cdf1c905eff0158d312788,571.490351
0x77d873ddc902c5bcf3fa9c5160570ddeeb1c3862,571.160000
0x9c0306ce1e1452148d9ffd1d7d34fb082412e371,570.970000
0x5097a96989c88e52db1bbc91a8cc8b92b5819a29,570.179784
0xec9c4f4889c7b07c3360be0021c38de6926e51ff,570.140000
0x3eea110abe6f07b4817a2a55fd90cbcf22193675,570.074192
0xef12a7b78049e13d27682df6896fd11795599cc3,570.000000
0xfa1cae7a5995968aaf29f3150b4f85ea9861c219,567.005519
0xf782e90750620fb696ecfd34e592d050b1ba2945,563.200914
0xf33733b319472ddfbdea7c0dadd84dcb8eb3359e,560.660000
0x6f4100b9377348bcddc0df5cf9faf7dc46a4cbcc,558.740000
0x8d599f885dd94713de23cb7366d2df67852a0604,558.236611
0xd689e2dbc3a1ee19afade987544a82fcea1d12a7,557.814955
0x07bd5fec2b100650f6a704ae19ed5559780628e9,557.000000
0x272646ae7206bd75df2830156e0ac833ce402eb0,555.000000
0x2937fcaa0b413dca872dd037e632c53dd4a264cc,550.162298
0x712f4a38d5ca615f15633d9610a4d16e6b3cd2f9,550.005500
0xb60c5caa6d89e94bc053c8fa9d33d26900849ba8,550.000000
0x7fd37778d9d1c636c899c8495b4e69bdb4c39de0,550.000000
0x0fbbc8cb51a7dd2c2bc062d83dd5a0e08d2377de,550.000000
0xfdb59a8fe195b4e3ce7518892178c9a6121e3101,550.000000
0x2473a8af0b09b1802811ced7ce703e40943c8303,550.000000
0xc25310db68a9caaf3913eb32fd63e98ab0969cb3,550.000000
0x46de5ccb8ca4ac76dc64e436502f478a02a14b86,550.000000
0x00a78eba3d58e2f9500e9e21e54d900e08bca7cb,549.850000
0x6b13b5ae9cb386433f9c14b39c4aa29adf912178,549.804016
0x8804d9ee90ce25178bb005857f4479f3eee3e40b,549.690000
0x417542427771963a648926d54a4a63da6ac4c0bd,549.190000
0x4f09c8b40ca53099ec9dd1f7eb1816a3acd2af8e,549.050000
0x416c6a06ac7a0974489b79e3429ec12d3d740bbd,549.050000
0xdcfb861668a77bb96fd3719a335b6dca8e2f1030,548.353841
0x2c46149cdf05fe74304e9fa0dd3317f73ede16b6,548.230000
0x74aa7baa05a2bdc1a2d1b8dd66d80bab7d228924,548.000000
0x0aef20b2bb7a51ac3ca7191f2bc14432f4c58531,546.540000
0xfe6e98ed6ed86dc7f43f4d5abf583f0e312fa4d1,545.440000
0xe67460a6b925676108358ba136162f54087a6ac2,545.000000
0x5ecef44671ac3bca0d688777197fbd82d42ad79e,544.160000
0xeb7ef9026cd13a21d7841cfdffb79a6284211e1b,544.000000
0xe9b0abcf47b97536d51000ef44dc88e2d65c8306,543.800000
0x1b8d9884a6b0e27b3042c71a2632fe2970460bbb,543.360000
0x4a18c2e5de4fbef3162331811937fd6ce895d72c,542.862819
0xa32309f8ebae1776dea6d2caefd7699c18a6eb8b,541.077034
0x1decdca7651dfb5e32dcd50bd2aa6edd3a69dccd,541.050226
0x62ca1944fdea4184289875b07df7f598f447ef9b,539.000000
0xf7067f609c34b2ae90671a91bbff6ff8758d2c44,538.228500
0x340a1d29ec7ee4503c4b6f424822d9750d241343,538.190000
0xf7a5725d9c956d25cf2c2e79523c1208234bebcb,538.150000
0xd0b75c8c1906056560cc20c7eef499d6c228e393,535.933248
0xb0472c53af857eb25a786cb544e7bc9acb086fa6,534.667768
0x4cfca1b0f3c679c2bf52a1ba92f1fded305a6a92,534.370000
0xf551940b901ec987d17a4da588024e2766a298f6,534.000000
0x0349923ae2b35ff4f0099869aeea99d1f3fd12a9,532.310000
0xdda0ab09e9ff34d25b6c38398f28d9770a700db7,531.900000
0xd9b9c8394abeea0930d9098f8e06ab9c74c764e4,529.910000
0xdff7bb3a5ea2cb007221fc04d96b0791ca621ade,529.830000
0x45b9b9a5165807355726a374cb0590fac0ec5984,528.856554
0x81b50b6199aa3cbc13174b749aa20778c2a7e481,528.064192
0x7d9028597d7c0c5af79f0390ac52a988997cf4de,526.940000
0xc93d036c58c83811a82fb98feed8cac7a942a110,525.150222
0x3c5225c0ae0b4201707c7fa287723804773dbf18,523.500000
0x51b401f2cfe7d060a01139c0a1b5afa175cc4a22,523.140000
0x53b9616eb0a8b6d9b4897f6f8c0acea6a97d2b32,522.002197
0x62db839a00421fda9577b88205c374d6aa155cf3,520.247117
0xd093744817c0d7bd20ed6fc6723e467e99e8d2fe,520.000000
0xbd09d86455d026e54f67ca0d38ddf2732786aa95,519.960000
0x0a96aed87a34e4318c8edc09cda3c357330fad00,519.232088
0x7f22ee1678064bdf66ccc71f2d3bb93079ce3c31,518.490000
0x5e7b192ef29b7e67421f817e5fea247f7c707540,516.980000
0x59a6c46a576bacaf7f881166c8fe4c2a9b164a63,516.890000
0x62efaea5f8c3771ec97afbac1cc22be4640d28f0,516.800000
0x61ccac8f514b5f80286bb4bb65c3602dac0ab3d0,516.400000
0x48f0bdbd4645dfb7033c1dbf7de952c8e8fd0a11,515.820000
0x9e39bc84794538a35305b874490d7e9e976c9d75,515.115901
0xe49cd5f447c6b5e4045a9627231e7693400c796e,515.063855
0x2b7ab5796b22ce3a0028a83eeec24424e223d605,514.410000
0x9dafe9c0518ce9656dde8b8c8535e18c68efbb2f,513.000000
0x1de66739666f51ae1d6504a0647e29e40ed3ff1d,512.648505
0xf4a06ea3114bc4760898d0e8b7393df5780c9b04,510.810000
0x1305f49a4435babf601df244c507655d4f1962e7,510.610000
0xe8305b82e596143bd14029181e3c82c3851daca0,510.135186
0x054d991976d3d89b3b8a7e1d4ddefcb3a5335f32,509.970000
0xb70173a71e2d4e31cdf00e56ac90aadc667c1b97,509.920000
0x483682cbee19449c0f443ef855701043ff7e3092,509.120509
0xf72a368b01127ea57d12647c1686c1dc1acfe1d7,506.960297
0x6b9fb414b52d445a6f41ac5a3204333905fa5a62,505.980682
0xd9b3fcec08150ab3eca03a22d052dc896ed0fc82,505.940000
0xd0ef26920a1d040e384a72098adfda0a69d7a3a2,505.000000
0xfd17873ca030a807d4a00df14351f16bc6d7b640,504.990027
0x86bf9c594b69cd343f69f8425fb061336545f329,504.920000
0x33929043f7a5ae41b9653d4f5c496e1ff3a4c808,503.546646
0xc41e9a389dd58e61bb908e33f7f5853b94bcc673,503.274971
0xc9b5d35fb7c8207c2f9e89f85b4e6f6487d5c12b,502.690780
0x7fda6f8639093aa4ad4926176503ab26ba53511c,501.360000
0x7f8909b50ba10ca91143c230d5bb53600a889c98,501.130000
0xff785fb7bfbbe03ed09089f73151ae563b211723,500.625453
0x6908c23476d3c8aa59994662e95b40414b396bf0,500.509445
0xbec36becdc402f5b834270b663d72c66cb6fb91a,500.127533
0x3b6b4aa04c4ecc500471f603fb97a4c25ed66be7,500.127533
0x148cb1b11d03452e984d0b357f99f1f755257d98,500.064033
0xc0cde47889e9d668c17fa9ad9a8650ae36c277c3,500.015500
0xf509dc3af05ffe4d7fcaab4b969631309b3becf1,500.012100
0xe95eb9200ed7bfc85cee8d65d542cf883af02d54,500.000004
0x6ba47b92810f9e3bac39406ad5957a38388bfe8b,500.000000
0x20d7cb67da9d1f14b2b8ec59d3ad4b491cd904d8,500.000000
0xc436de980ce5ca1a82064ab5822821f8f5f4ff04,500.000000
0xd5c559b3e273fd30c6eb02fa53e38b019dbef511,500.000000
0xaab0190641dee803eb7a07cbb7f8138a45aba1af,500.000000
0xb50d9943f4f0d6e25de439c19aca6a4fe92cbdaf,500.000000
0x72bcea49108fcf4bc6691fecec34e54c46cae000,500.000000
0xfcedd39bc6060aa52edbc79d5ce8253a15df45f4,500.000000
0x08817915f90996c0e6f4347d4e589d9c699ad0b2,500.000000
0xff484b9ea5fc2155561632d5a94a179ffcf0b493,500.000000
0x783737df8a401d0b02b737cc98eafe0d7d85a335,500.000000
0xdba7bb7ee25d259e0a14880ef107a7c5106a716d,500.000000
0xb88a6648d72ab8b37fe705b5b2dd2cd732ac810f,499.970000
0x84e38e37e08563e760987703494f4d140301e091,499.940000
0x64a6ab44b19980f658c7da4b496002d3c7360c9f,499.920000
0x9d37ee372d386b11f585ca26f9825e15ac8b6138,499.920000
0x9ecc0bcadaa46675eaa210b8e170e0d330b36f2f,499.920000
0xf753204ddc6266f5c3881625514244f670366fab,499.840000
0xa6225ec8f127d2453343fb6027013b38b30697a1,499.780000
0x2df3c1704db249db94718e5f4bb85be8af2724ed,499.768308
0xf80db1054838821860480c1e958c888a7e812429,499.723291
0x0b707170e08c871c89c015b36fb96e48648f6be3,499.650000
0x1782397d94db35f98d771a2c68213bf41ce605c5,499.620000
0x089cdeef0612781606ad616e68cdb8dd970f0d6a,499.480000
0xf166c12a44453d732808290c9974b015acbd18b6,499.370000
0x04e46bb6cb9b3c477cf2bcde4c00666473274d17,499.350000
0x1da1b43cf9a7b4d5a5ee184ca60c5148c16a01a2,499.330000
0x29f23595fc5c7f7d935e8999c476d12948733769,499.240000
0x567a22681ffa66dda85b0285de0243cd7a99fe6e,499.202481
0x8aaa54fe0e01f39c29bd1ec855fe77cd0fabfc96,499.110000
0x1531d0102eed2ffa93e90f91066fcee753f324cd,499.070000
0xdb0bb6c878a1d03fae659e47785c6b30f33dddbb,499.039424
0xdddb86de92c992b7e4af2f35c58256d6e1cb5eae,499.020000
0x9f327330d585315059494646eca6b981821c4a58,499.000000
0x12afe82ed1695ddd09c6c96109a6d6a8c15ed7ac,498.870000
0x2210f0b89a88e0e6e20d3b193c10214caf46ba81,498.840000
0x524e1a489d3273599993de46127674c456df2a70,498.820000
0x055a3f2785098887b54365c4f08fc9a0952db4b0,498.810000
0x68826b538e3d9ffbde9af3cc16638e0fd3030bf4,498.721676
0x7686fcc90924d94dfcf69bbddcffaa1fbd26c6b3,498.640000
0x9eba8da7c441a39fbeaddc69775990a14aaee69f,498.610000
0xf31f6ba609372e340927ee8ebdab13cee8a97585,498.590000
0x568c8aacd1f225cafab95192d59dacba8a610716,498.570000
0x014f2cba92a4e6d7b0be7f856f0b1623b5643747,498.470000
0x4fa48a91e7be334963d0a456099a8f7c20118308,498.310000
0xd60ed0f3c305d3920dc8f9e204617bfce5df2ba1,498.260000
0x6909be5a05a4a135792ed172c8bdaf117b142825,498.210000
0x8c7605208b33f2e4dbed943192d153952c7db126,498.120000
0x0b99b06b9f5c5c098b1a6fb119587400484f0706,497.950000
0xe5a57a478b8a334a4079de633d3ea2c3f4150b78,497.900000
0xb2577ec3a2fd1e50099623456bc3786a9a68c42d,497.870000
0xae08b506272bd9a44b32c6783d64a445af0b4043,497.625397
0xff8a035ea6c80673f741c2265985ed976a40d390,497.217581
0x6ef683bd0300f00e86d3b89a995b2c97ad343de1,496.510000
0x679c7405fef73c95d8940800e89d0266e0d574a2,496.380000
0x86525239fd60ffbc95920a8c99e3ab54df57dbc2,496.000000
0x0170930b77b8153cfdb4f6184d34353a65222f4a,495.949397
0x53cf6ff0f1d8bf967a2d7838eb8cb02603bf5675,495.000000
0x4a382c45c4ee2b16b91a35c37512a150e0baa9fd,495.000000
0x0f04edecf8269532936cbfe3abdfe7fcd4dd0679,494.300000
0x784d6ca18a1f52b7865a47aaefee55ed17ecf797,493.809100
0xd51077510d57266a709d40fa53a8953d483b65d8,493.250000
0x21aed198ca1acabf4ae24268339c49676ee6ebbb,492.590000
0xf91c1921a346424d36c4d66ee00bd85249c981ee,492.161938
0x606d4d3a767300b8deea6d50214a8b614cadcbbf,492.100000
0x7d28d817bf680f925366a832df726ec3e24aa3c4,491.130000
0x7d31942d19ebc1afa1a5bf12e9699b3e736a57f6,490.761644
0x0aa56719f4d014bc2bcd2e3ecb15013c9fa8b059,490.660000
0xffa78761511fb6f1d97dc61e57fb2c84ebd39afb,489.657927
0x34d6adee144782e478012ae26607527e5cb4a6d2,489.450000
0x509c0cf233c7e0327ca5d3482dc52d41c8e842fa,489.169089
0x3e5132e52ae7c2ccdb723794a731656d23933177,488.170000
0xa1bf2be5c4b88dfca3ab6ceaf984d7b429b3330e,487.060000
0x8cb3e3c36b230a0c76808455bc550a8128ae6edc,486.130000
0xcabd7bd66deb92793caa2b7cb014e9af4d2290f0,484.737433
0x2c75aaaedbbb1ecc5a70a6b8560469f5c5af6cba,484.730000
0xb05bb54e67409bc247220817c9dac4e5d0a14259,484.647590
0xcc7afe475711cf96707366c9c0ab56653abcb77a,484.224768
0xb28c55e13ac45f6d1e8a28d2633196094fba969d,483.990000
0x20d3b89f71126844eace60562ae36918c0b25e45,483.910000
0x4f798fda020325c4caaf88c4c2803fb9858ced3b,483.750000
0x651c6338503416d3238782f6560ef26b4aae54b1,480.962564
0x3d713f56af09e5ab3f6d14c2f592a521e2f299ac,480.890000
0x3291c1903b6597a279f8349a86cf7d1a17d5d5b9,480.520000
0xd3e298ba4ca2ea95cf4be698ab3ae7c021e82f86,480.325701
0x46dfc476225c22df033fe31d761a81233032b580,480.169954
0x07266c9c4292e082a407cca50fb9b79478bbf88a,480.076812
0x1bf1595e65a1b16f74f46c3bc8ba07305fe2d74a,479.960000
0x0bc43c1d1571a883ea69a643909361ed32e8ee89,479.792459
0xe4eb85a805425150a4c1c17914aeeffe9f3a434a,479.416571
0x972eabc024d85e9129b5d4185bcb0c7c16878e76,479.210000
0xd62f615fe417f5500b59cf70e140c3832b1f3289,478.800000
0x543b804456702c7c5343091dfe710206bffb0860,478.160000
0xf613746539245c4bbdd550a14180e6f82b3e5674,478.000000
0x595ae9cf595dee59e81efb94842446682af32f3a,476.940420
0xee7e836c967a4820c277e7b6ab250097cc069755,476.800000
0xc01f5fafd8f7dbab2b5ec663a4c80f0dd6aac0e1,474.470000
0x17b02220e21b1102c0e8dea8e2eebea39d9537e8,474.075039
0x95eb52be7515fbdaba04f14fce164b24d580216e,473.610000
0x906116bc50bb99308a52ba49e9c42f761b77c541,473.328586
0xc06b91d296414dc834200ced005f3c4964ca6514,472.240000
0x614009033eb4695f97776574217311fb503b4651,472.134000
0x0b1da170bcce35b9e833271cf51cebd577ba66b4,470.580000
0x40eabc14d7e90d14bbcca4f0c133aa9f4aba6604,470.560000
0x768ecf9f56592a5797bee5af7c10c2aa7cc577b1,469.914547
0x17be04002c0309f4148ea796403a0903a1b25e16,469.885115
0x27f3ef348ed28b58bce4aa1a4b96f9e8ae58d4a5,469.740000
0x6ebbfe7485e6924e61657f38d167caba32fed63c,468.170000
0x46634e35df7a21d767a3174272707a938bf05c46,467.002335
0xb706aa2b892c44f93b001afc438aa384d55582a3,466.332444
0x02ad27a0e7fffed7c5e25689c0a606a591172de3,463.900000
0x098211f2d2d0281880d1013cee0d6bab265e30f4,462.201426
0x4362b94b1a0165b4dd37a1d5551e2a0ab9d93bbc,461.700000
0x33390a45c1eea70187cd4e81d634aaa909adf24f,458.720000
0xfc6d370ed7a2fa5056ce9f3e07810e37ef8baf59,458.660000
0x8bbeb83b360b082d5d67fc56eb86f31bcc7cc110,456.250000
0xcab1e4d9163b462f6ce56faa98170af7a9463fbb,456.190000
0x07018a66a52436fc76dc42e79c931660689a6212,456.020000
0x9a7b0fe4eab29e2d68fb7851560a6edb16cb0f1c,455.900000
0x2d1c5382748559ba877246db753cacbc54d5b9b4,455.785197
0xac16026fc5f62abda2b5eab7aa00d5e096053afa,452.473226
0x22392abd38396c0d7443d89409d93d2032ff1396,452.190000
0xb1f05c103cdd519e9f9785cda23c03635a598be4,451.819997
0x9545f355bcd24377393f9b78cd8e42fbae2c026c,451.610000
0xf395e9948da15a23a175502ebfd259959ce3171e,450.220000
0x9d82eecc1e87bdc485f0161ef331c0bcbae7e0de,450.214093
0x121dda2a2376c1ef54b2375b07ccc2bd9d4807f6,450.000000
0xc4531dcb7cf266a19279e4e19f09f0833bf6deb1,449.810000
0x390b1d39fdddd517badd3ec4082fcd66e3dc3908,449.560000
0x6ed8dd8316e330c665ad671c3edc7679e2c6304b,448.680000
0x0416ec14d8cd02f6acf525b29441929331a06fe9,448.620000
0xe2059142125309295a04eb1a1eaf9aee8ef80e4d,448.000000
0x7b26f6a3d13e7125fd938c2901a13e80a9a9a38e,447.390000
0xa4b0be3ac31b27035281ac7ca9fa5b33de6430a5,446.632322
0xca6c131d0a302237f89d01fbc7717da395f71382,444.760000
0xecdba6af325866cdee52b4bb8bb79202a78cb769,444.200252
0x5234a2996ef2bec609dca5fbfa48d1fb7258dbf9,444.140000
0x97fe52316bf3550b20ae677aacee9f72b22899ed,444.000000
0x07fe984c446417c1ff4532ce4fd67eeb59a0d682,442.987142
0x935da77e47d2f6c742d8eac6bc9a9ef7ece57258,442.140000
0x58b080a7c9a4ad2d0ed9f7ab0748c42df2427a31,441.060036
0x9112a0c8d43b98077afa51b184228cd2900f68dc,440.620000
0x854106d80217f9f3997944be0384dd7433ac5811,440.600000
0x492dd183f413e99d5254e7171ac37a3a97da6a35,440.000000
0x8292ab6364c5d0e36e7212718345f0117d1c4a42,440.000000
0x8ff96e8eafbeda48f8deefbc36766680462bc591,440.000000
0x059b6b11b17c56fd3e3bd1076e95f72d5fb2e187,439.301269
0xa22be506057d5e8576dbbae900c076da58e02470,438.880000
0x718cf50dc2b56fb64fbc696234cdfe1978d7aff4,438.000000
0x259d03f30b346cb7105a5a629213ec99af1532c4,437.890000
0xebc67f86d7f17d7e5ee45f69ee2db1999576269d,437.000000
0x45a1e6ce32ae0882302e09674b9099442d9a67ca,436.533351
0x5ca4afc7191ba00559fdcd45c853340162c33ea1,435.000000
0x1633a7fad12653876a8700518be0fdb31758dc3e,434.903175
0x7adfef363ff64a6f84ec169e3de76b86c4e0aeb9,434.800000
0x49c06d6c2ee97edeba45dc5813dd9b6d289a312e,434.520000
0xe56d48d7a58ca878ce4f1fb919f31389fde44942,434.140000
0xbf16654955c29f148c28de96604c90ed7c903c65,434.000000
0x6a78bead610783566ca3d7f5994b9befc8154e8a,433.600000
0x02afefe2751b4bb3a867e85a144ec976c210010d,432.462573
0xf758ca1fac0caac87c95229aa76ce721f52d8578,432.210000
0x808a8c6dd5d9fed0a3c9279c43acda19a6b82a60,431.380000
0x892d9cabd0e99fa67be73da35f3676ead322f268,430.674611
0x0151ac9ec1b9cce38d4055aa086c1cc77d08a60a,430.330000
0xe7382acbe7566b211685333a29641d4cba8f8503,429.590000
0x7f5223acd897e1f516863f416b2ee058ebbb1e0f,427.360400
0x54f5744381289699aa1bd3038ba654122d386a3c,426.650683
0xe523461a8dc42d906337a50c6a466b01ff4ae8af,426.410000
0x199197551b2757dac9a5d3b8adb85e11acac8b5b,426.380000
0x24934ed5d02a6a54e2e80bafff588b6f4af07e86,424.650000
0x72d3bce66b7b0597d6f46da0b1ea20079ccac5df,423.663986
0x835a9cb8a5436384f19a68bab72c70fd8b6c5a86,422.357512
0x8a454d3b2764be1a281cd0c024269ba9f90720dd,422.220000
0x70f56fddf44187b356288b496f04570de73944eb,420.600000
0x0d2d7955406e1eb537fd4b7e51dd762faf82ec23,420.542071
0xad96a2eb4bfaedda3a980ba381026a1f8d833bfe,419.791953
0x74592ddd458d5234fb10a6097da9fd244224f381,419.700000
0x6cb4bcd1aae35c8f5f9f8176ad4efcb8cc00b18b,419.337994
0xdb3407fdf90376ca812e3641b40e22f6a251d6f7,419.030000
0xab8e607af1027dee5c76025dfd30ccc3a11c1e11,419.000000
0x8af065ef2ffd77a70dae1f9d4c66d3485e4eb64a,418.880000
0xe51ddbda7dd60f69e628188c00ffc886e11b88bd,418.360799
0x2237629db47d6eb9b41df0a30c3971b4889635cc,417.215608
0x7708515cfde53741a6a4c41f369855c3ee3925b8,416.646409
0xc45758aa45bcab8c8b5e36dfcce8de38e696d9dc,415.950000
0x67dbe3fb2b76e564ebdf860b5011a283e9ae6698,415.000000
0x25941dc771bb64514fc8abbce970307fb9d477e9,413.439740
0x25d5828950a77c0c714485a38f6b0b51543c03b5,413.043651
0x39eb20a2a02cbe7a2bdb96b16c24fdab4d716bdb,412.900000
0x4777d46add2489ae7a582fc9cbf41e2ca43f3b5e,412.645162
0x55680c4714d426b82ba2fde1999551e25142c574,411.250000
0x90f9f7143a71bf58f84c93f28343bd814faa1818,410.708849
0xf2ef126507ed1c8db13af377c4715f8db621141e,410.540000
0x1601f5ff4de4855190427cfe98cc9989177ecda4,409.660000
0xaeb20f69063529a4cb7355559a9c3cc38bc7c00f,409.230000
0x7efe80b0e930dc8528f9d82de309eb00aa2f0059,408.894934
0xb40c289dcab4ef7129c16a1017f0c05bef1ff2b1,408.000000
0xe3dacfb132a997bb39c2a2906d18805373db6edc,407.834249
0x719215b918ce0a03a157aa3ba9e79712b3730946,407.821272
0x0d0707963952f2fba59dd06f2b425ace40b492fe,407.800000
0x51754d3f426a474463a223f6deca5fbf5320dc4d,407.310000
0x13af5a0217ac77a58180a6e8c9d7681e4870c1ee,404.540000
0xaf2e743f8baa2987e2ab7655578afc1d062495dc,403.915000
0xae97322e599f9c9db6919d1bcd5c8226bfc50290,403.770000
0xcc8e34ff8689ca1b2aaa1d6715fe36bf28c5c1e1,403.730000
0xccf056e3ab957d5d59caf5f6e547ce2057d58b69,403.000000
0xcff6dbc0f24f510f146f1713ac15f86b904f14b7,402.503573
0x21d0bfe502100fd90f524ae8621bed84b84f9c8d,401.183619
0x2f1f7fc76e6cf5ab3e186a2a2fd4fc31952a77cc,400.987984
0xe150f654833b329cbe0efeece9074af4a192ac60,400.950000
0xcdabc5e48d58c9d059ab20a1d881af2826ca12b5,400.167620
0x83be653c1556f35779464f6835875045072814dd,400.100000
0xcc0e2737a84afa10485490c5821d8fc5092ae910,400.040004
0xa523936c0bc57a72ad0e76f13306d32cbfd7625e,400.000000
0x00b58109b0b5acec3225e71612bb6849897fe334,400.000000
0xbbfd64ac12c64e7ff7939a4da84b953f68bd010b,400.000000
0x91b9835b8cb5c24e6c8f7e83e3bf72a1a8b492e3,400.000000
0xcebc831603b4d440073d698a2f82b99077c42405,400.000000
0x5645d03e5645244c98f3f360a2d31140b3ac89a1,400.000000
0x28ef3b52a7686d541a570010665434b9ee8ae2d7,400.000000
0xb4974de03e1ac7b66ab58c147e4e5b12e879e04e,400.000000
0xe29d484fbfecf2c39f002566adf22aaea083aa15,400.000000
0xbee41269e8a469330e6da1ea022295788dd3ba0f,400.000000
0x457be4f261da4ba64a727aaf896c2d5b2bc1c286,400.000000
0xd5762b2be659edfe79a0ff5c305700891a77fd97,400.000000
0x72ec22b20b4787af2585fa631817493efdee8151,400.000000
0x943b8fefb1d438309134605fffbe7cd4d6005452,400.000000
0x58b6b93cbe76d2e9dfa347b75823c74ff003e257,400.000000
0x623395ae461973f2f2c20efb28953efcd1d15cb4,399.998000
0x210fa09ceb7d8473501a704afef31b977306afae,399.960000
0xee149f3fd409f88772d85bef978fb3b7a1283376,399.910000
0x4a168c1f61cd5e2316d7641a6a12cb0d88b5c060,399.880000
0x26a9e1505971985a8c2b6e41e9444e2f59ad96d9,399.810000
0x76e33df25c5dcd7c5d1e902e94e44e0cb8c2a3d6,399.580000
0xa88bbe549e41701d5a637225256876f133f859ed,399.570000
0x89068a352514a4d0ea0efd4d97d0430686ac374a,399.340000
0x400c1cb6b9594381f0ff177f672734009482ab12,398.557174
0xc3e3471aeaaadd4ce6f953d3ba9d47e74a08c0b8,398.080000
0xf5d20ff09f243337ca596d29e5dfc937167ed543,397.855385
0xf9138c04935ba64bd436c2dfe032eac66f75f25c,397.750000
0x6b5f9205379f2eeeefdc3754572e4c77d3ad5aae,397.588532
0x70dfaf216936f863fef8cf32447a2ed142e230ec,397.000000
0x91d23d535241f33292f55f137e6e307f8f35e647,393.683509
0xa738a11566098406abb35ba17a9de8817ea41791,393.530908
0xc1aa2efe0b00db3b437e3a31ed59113f8da82d65,391.960000
0x68648416710885f06f1928396b14edeca77eae8c,391.790000
0x5b4399351c8ddcbfd5d1f5e66e8a1be5b1895600,391.660000
0x6d944fc5b2790df3cf22872ae8e822c5bc6b5d93,391.130000
0xe432be8205980449126752e12655d122eb78e7bd,391.000000
0x9a10da8ce77f26231860764a2caab36e70584c4b,390.814277
0x1a3c5edfec7cdbcace721dd2a08086f0e6ad91f4,390.416147
0x57b8d9b1eb37cffba980ffaf8f7177db78abd42f,388.810000
0x1b635a5e252045392b7a2e18f0c8771f468860ed,388.722391
0xf441fea8f250118eb8769e3951e057793021f516,387.591400
0xd7c52e44812390cd2abca337c6f326ea58fcf291,386.990000
0x16adcd945bc075c2b64989573f3efad1299cb7a2,386.651730
0x3932402e2fe8b1e53d46a1260564f275a1b5475c,386.357659
0x2550ac9d16008de95196334c48677bb32c482f13,386.298499
0x5e4b424fb2579ca05125a82575aff821ac1ffbb9,383.620000
0x5a1839135671a0ebb95b8440c71a13279debae37,383.040000
0x3084c589158190898622009abfb1d55a0093b86c,382.680899
0x1138dea2ffb91a066e539babd05057b9322252b7,381.917220
0x5092172e4b7753c3eebadbff65f0dd5ee014f0f6,381.366329
0xef37459f84e468476b2232b38417e8ac1d151f5a,380.777156
0x6186ade73cbba7d1ebf2caf440bbdb367bace4d5,380.469391
0xa5624f468fa1ad1ab1f368ec2bf075dee6f2e986,380.000000
0xaea441ef34108137c8c99b3bee711afcbdb9ee72,380.000000
0x868e1b537d48b3fbff6f6f9869b6d34bd7a36704,379.920000
0x6aadf6ea81d149f4409f904d4b23ea0b9c397668,379.779999
0x77b65e253e961f1d06d31372687901eb15250ffb,379.700000
0x3221af9a3cad9bfaad8e88037e93be6f2183b903,379.150000
0x13ffbe8e38e60372253962d2c82a877cca5226cf,378.743048
0xeda158a03b842738b4ef8f626e05f23099bb681c,378.000000
0x0306c3db0e86fe618ad6773687bca0354f3035b8,377.950000
0xb946c3460b0ca10a0e7ec50441d9515d821978f5,377.383510
0x0cee7c529c0ea7c463912cf43936a355c6ae6008,375.000000
0xa959ff9bc7d9c374f57432bb630dc689ff59e0a0,374.810000
0xfbe2a4652526c587d320fd3bbcbd5d524e03c51c,373.940000
0x96d0dca5f2a53acde18cdc0f14b070a837559606,373.690000
0x9acfa5a0bd7604fc0bdbba346553b19dd1a2e4be,373.214124
0xee6b00012802eff337cd03f09df317f2062eb54e,372.987975
0xb7699dc8210300963a0e40ed8dad48cb0cbcee4f,372.940000
0x5a0ece49ec2d04468aff988d92f52c8bea5fd91a,372.027542
0x6ae3532743daa8a40468ebcdfc313ab29dbe4fd7,370.600000
0x7a5e4b1a02cfd3f9c6f161055d0a98b696de0804,370.005550
0x04e9a88fe691875cd1fb9b159dc20e5b0a57e7a2,370.000000
0xaa590fcf303ab0a1daa478935dc35ea59e746cd9,368.740000
0xbf809fc48a735ea4f8d5d2e78341022e8d4591fc,367.530000
